date,userID,itemID,order,label
2020-12-05,31422,18476,1,0
2020-12-05,6737,2788,1,0
2020-12-05,31422,23210,1,0
2020-12-05,6737,30133,1,0
2020-12-05,6737,3091,1,0
2020-12-05,36981,14846,1,0
2020-12-05,6737,3764,1,0
2020-12-05,29248,637,1,0
2020-12-05,39451,6892,1,0
2020-12-05,37752,25167,2,0
2020-12-05,19620,16059,3,0
2020-12-05,13505,28347,1,0
2020-12-05,33540,16433,4,0
2020-12-05,24072,4264,1,0
2020-12-05,24072,30759,1,0
2020-12-05,33540,14982,1,4
2020-12-05,13096,5626,1,0
2020-12-05,13505,25648,1,0
2020-12-05,25524,3274,1,0
2020-12-05,41624,14941,2,0
2020-12-05,11696,19573,1,0
2020-12-05,43334,18966,1,0
2020-12-05,33540,12494,2,0
2020-12-05,33540,12283,1,0
2020-12-05,24073,11357,1,0
2020-12-05,10002,26645,2,0
2020-12-05,35862,16614,5,0
2020-12-05,43438,6478,2,0
2020-12-05,5917,18796,3,0
2020-12-05,31414,13791,2,0
2020-12-05,29534,3520,3,0
2020-12-05,43248,7090,1,0
2020-12-05,4357,9568,3,0
2020-12-05,22820,1290,2,0
2020-12-05,43334,16157,2,0
2020-12-05,38006,24576,1,0
2020-12-05,6724,16059,1,0
2020-12-05,6724,1732,2,0
2020-12-05,41042,4832,2,0
2020-12-05,38006,2417,1,0
2020-12-05,20462,3375,1,0
2020-12-05,33540,21011,2,4
2020-12-05,24073,19281,1,0
2020-12-05,1245,12872,1,0
2020-12-05,13505,30637,1,0
2020-12-05,8804,5221,1,0
2020-12-05,25699,26426,1,0
2020-12-05,13505,29151,1,0
2020-12-05,25524,16674,1,0
2020-12-05,13868,16558,1,0
2020-12-05,4373,11434,1,0
2020-12-05,6606,3601,1,0
2020-12-05,11648,6112,1,0
2020-12-05,43334,8232,2,0
2020-12-05,13868,15973,1,0
2020-12-05,8804,28196,1,0
2020-12-05,6606,25613,1,0
2020-12-05,13096,5359,1,0
2020-12-05,25524,22280,2,0
2020-12-05,6606,24389,1,0
2020-12-05,25722,25557,2,0
2020-12-05,6606,18637,1,0
2020-12-05,33540,8793,1,4
2020-12-05,13505,29041,1,0
2020-12-05,33540,8168,1,0
2020-12-05,10075,1060,2,0
2020-12-05,8804,17681,1,0
2020-12-05,456,25082,1,0
2020-12-05,4373,11397,1,0
2020-12-05,24073,2761,1,0
2020-12-05,14169,29657,2,0
2020-12-05,33540,2264,1,4
2020-12-05,6724,20436,1,0
2020-12-05,3698,30511,1,0
2020-12-05,3698,26139,1,0
2020-12-05,31414,31812,2,0
2020-12-05,43867,13027,1,0
2020-12-05,5917,1009,2,0
2020-12-05,19215,22963,1,0
2020-12-05,9240,1128,1,0
2020-12-05,9240,14815,2,0
2020-12-05,39451,1414,1,0
2020-12-05,12102,9937,1,0
2020-12-05,19620,2417,1,0
2020-12-05,39451,15236,5,0
2020-12-05,19620,20209,2,0
2020-12-05,19620,1970,2,0
2020-12-05,39451,18088,1,0
2020-12-05,13866,28137,3,0
2020-12-05,36645,7129,1,0
2020-12-05,25480,3267,2,0
2020-12-05,30071,13903,1,0
2020-12-05,25480,2739,2,0
2020-12-05,25480,25731,1,0
2020-12-05,39451,22732,1,0
2020-12-05,39451,23627,1,0
2020-12-05,25480,21637,1,0
2020-12-05,25480,11832,15,0
2020-12-05,35130,29280,4,0
2020-12-05,3698,18759,5,0
2020-12-05,39451,28318,1,0
2020-12-05,27093,29657,1,0
2020-12-05,25480,10239,1,0
2020-12-05,42161,24763,1,0
2020-12-05,4325,31943,1,0
2020-12-05,4325,30166,1,0
2020-12-05,39459,19360,1,0
2020-12-05,41624,7283,1,0
2020-12-05,37567,4922,1,0
2020-12-05,6724,23360,1,0
2020-12-05,5917,16162,1,0
2020-12-05,35578,25789,3,0
2020-12-05,24186,24576,1,3
2020-12-05,6724,24236,1,0
2020-12-05,5917,15361,2,0
2020-12-05,30071,32595,1,0
2020-12-05,6724,28981,1,0
2020-12-05,35862,25652,1,0
2020-12-05,43510,4922,1,0
2020-12-05,24186,29820,2,2
2020-12-05,20462,8555,1,0
2020-12-05,5325,2994,1,0
2020-12-05,6724,9535,2,1
2020-12-05,9207,12291,1,0
2020-12-05,18068,4832,1,0
2020-12-05,19620,8615,2,0
2020-12-05,4735,11434,1,0
2020-12-05,19620,4056,1,0
2020-12-05,2176,9649,1,0
2020-12-05,18068,3126,1,0
2020-12-05,24186,738,1,0
2020-12-05,4325,29657,2,0
2020-12-05,12725,23611,1,0
2020-12-05,41042,14650,2,0
2020-12-05,24768,7602,2,0
2020-12-05,21697,2222,1,0
2020-12-05,30071,19129,1,0
2020-12-05,21697,11434,2,0
2020-12-05,24768,4660,5,0
2020-12-05,7721,4049,1,0
2020-12-05,14643,4532,1,0
2020-12-05,39459,24972,1,0
2020-12-05,3947,30511,1,0
2020-12-05,2476,27900,1,0
2020-12-05,14228,27392,1,0
2020-12-05,21798,13413,2,0
2020-12-05,13649,29161,1,0
2020-12-05,31767,30324,1,0
2020-12-05,42168,750,1,0
2020-12-05,11700,16972,1,0
2020-12-05,26835,22688,2,4
2020-12-05,5285,30133,1,0
2020-12-05,38534,31702,4,0
2020-12-05,42687,20131,1,0
2020-12-05,876,521,1,0
2020-12-05,36364,22183,1,0
2020-12-05,876,5189,1,0
2020-12-05,21798,24749,2,0
2020-12-05,21798,6614,3,0
2020-12-05,14228,19971,1,0
2020-12-05,40096,14073,1,0
2020-12-05,5285,2943,6,2
2020-12-05,34637,11392,1,0
2020-12-05,11361,22987,1,0
2020-12-05,38534,938,1,0
2020-12-05,14228,19620,1,0
2020-12-05,16995,19441,1,0
2020-12-05,13151,19591,5,0
2020-12-05,31767,18569,1,0
2020-12-05,43136,8736,1,0
2020-12-05,42687,22417,1,0
2020-12-05,30099,13980,2,0
2020-12-05,37831,5729,1,0
2020-12-05,1245,6086,1,0
2020-12-05,14228,950,1,0
2020-12-05,42118,25958,1,0
2020-12-05,1260,22987,1,0
2020-12-05,27856,7435,2,0
2020-12-05,36364,28788,1,0
2020-12-05,39471,13535,1,0
2020-12-05,39471,17681,1,0
2020-12-05,3947,12349,1,0
2020-12-05,39471,27279,1,0
2020-12-05,42168,25324,1,0
2020-12-05,16995,20058,1,0
2020-12-05,14228,28664,2,0
2020-12-05,14859,28522,1,0
2020-12-05,3947,13219,1,0
2020-12-05,771,17957,1,0
2020-12-05,17210,4063,1,0
2020-12-05,39471,4439,1,0
2020-12-05,39471,4522,1,0
2020-12-05,12987,17839,2,0
2020-12-05,39471,8367,1,0
2020-12-05,14228,28140,1,0
2020-12-05,20012,26645,3,0
2020-12-05,1872,32312,1,0
2020-12-05,979,20081,1,0
2020-12-05,14461,29657,2,0
2020-12-05,5285,4456,1,0
2020-12-05,19223,8265,3,0
2020-12-05,3947,2517,1,0
2020-12-05,36364,26025,1,0
2020-12-05,876,20131,2,0
2020-12-05,31767,17968,1,0
2020-12-05,876,13459,1,0
2020-12-05,15787,32230,1,0
2020-12-05,2833,12439,1,0
2020-12-05,35369,7451,1,0
2020-12-05,35642,31414,1,0
2020-12-05,40098,18306,1,0
2020-12-05,5285,16425,1,0
2020-12-05,7706,24763,2,0
2020-12-05,7706,20478,1,0
2020-12-05,14103,18399,1,0
2020-12-05,2833,13688,1,0
2020-12-05,7706,14815,1,0
2020-12-05,3549,5904,1,0
2020-12-05,1245,6822,1,0
2020-12-05,17393,5920,1,0
2020-12-05,13263,15134,1,0
2020-12-05,45533,26273,1,0
2020-12-05,5354,2517,1,0
2020-12-05,2833,16629,1,0
2020-12-05,38018,31702,3,0
2020-12-05,41036,29989,1,0
2020-12-05,21805,16059,1,0
2020-12-05,5354,25671,1,0
2020-12-05,41036,2891,1,0
2020-12-05,12987,10940,1,0
2020-12-05,41036,2769,1,0
2020-12-05,14980,18829,1,0
2020-12-05,14103,26494,1,0
2020-12-05,21805,7190,2,0
2020-12-05,30099,19869,1,0
2020-12-05,33771,7781,1,0
2020-12-05,7706,9836,1,0
2020-12-05,1872,29926,1,0
2020-12-05,18318,17672,1,0
2020-12-05,17393,4404,1,0
2020-12-05,2476,14815,3,0
2020-12-05,36364,15173,1,0
2020-12-05,27093,13966,5,0
2020-12-05,45668,13459,1,0
2020-12-05,3947,5760,1,0
2020-12-05,29076,6731,2,0
2020-12-05,35049,32497,1,0
2020-12-05,42169,10548,1,0
2020-12-05,43136,461,3,0
2020-12-05,20447,20696,1,0
2020-12-05,43342,30120,1,0
2020-12-05,1454,8213,1,0
2020-12-05,32946,17485,1,0
2020-12-05,5285,24651,10,2
2020-12-05,38534,9929,1,0
2020-12-05,42224,9238,3,0
2020-12-05,40096,29657,5,0
2020-12-05,40096,3039,1,0
2020-12-05,12840,17419,1,0
2020-12-05,40096,32015,2,0
2020-12-05,28271,10366,2,0
2020-12-05,12840,19364,1,0
2020-12-05,32946,22978,2,0
2020-12-05,5352,1970,1,0
2020-12-05,5352,25167,1,0
2020-12-05,26156,32288,1,0
2020-12-05,3947,9236,1,0
2020-12-05,29530,30302,2,0
2020-12-05,32946,26413,2,0
2020-12-05,31383,5387,1,0
2020-12-05,7733,20748,1,0
2020-12-05,43332,10170,1,0
2020-12-05,34637,26043,2,0
2020-12-05,44812,25393,2,0
2020-12-05,38188,30691,1,0
2020-12-05,36820,1845,4,0
2020-12-05,9203,945,4,3
2020-12-05,18068,17785,1,0
2020-12-05,42224,23198,1,0
2020-12-05,36820,19370,1,0
2020-12-05,43342,16297,5,0
2020-12-05,1714,31155,1,0
2020-12-05,9203,7714,1,3
2020-12-05,26835,13518,1,3
2020-12-05,9203,32460,1,0
2020-12-05,9203,31953,2,0
2020-12-05,42680,27466,1,0
2020-12-05,8775,6181,1,0
2020-12-05,42680,32204,2,0
2020-12-05,22954,8648,1,0
2020-12-05,9787,1782,1,0
2020-12-05,25699,15700,3,0
2020-12-05,8775,20436,1,0
2020-12-05,45522,16846,2,0
2020-12-05,8775,18855,1,0
2020-12-05,8775,18789,1,0
2020-12-05,42118,2877,1,0
2020-12-05,43510,15630,1,0
2020-12-05,33517,26645,2,0
2020-12-05,9787,22626,3,0
2020-12-05,9203,26204,4,0
2020-12-05,27093,2446,1,0
2020-12-05,1260,18417,1,0
2020-12-05,36820,1782,1,0
2020-12-05,5913,11220,2,0
2020-12-05,7721,2627,1,0
2020-12-05,42680,11728,2,0
2020-12-05,17393,25632,1,0
2020-12-05,7721,18954,1,0
2020-12-05,16281,4441,1,0
2020-12-05,7721,15667,1,0
2020-12-05,18068,18460,2,0
2020-12-05,5913,27382,1,0
2020-12-05,16516,16210,1,0
2020-12-05,7721,15379,1,0
2020-12-05,34905,11251,1,0
2020-12-05,7721,12237,2,0
2020-12-05,7721,10368,1,0
2020-12-05,16516,10376,1,0
2020-12-05,1714,30477,2,0
2020-12-05,11,9600,1,0
2020-12-05,5913,19359,1,0
2020-12-05,22951,23769,1,0
2020-12-05,42118,30376,1,0
2020-12-05,22951,24175,1,0
2020-12-05,42037,587,1,0
2020-12-05,26649,29281,1,0
2020-12-05,26649,24605,1,0
2020-12-05,22951,3965,1,0
2020-12-05,42680,1794,1,0
2020-12-05,39459,8716,1,0
2020-12-05,26649,10672,1,0
2020-12-05,42680,21766,1,0
2020-12-05,22951,5464,1,0
2020-12-05,33516,7916,1,0
2020-12-05,33516,6214,1,0
2020-12-05,35862,7753,2,0
2020-12-05,34905,13002,1,0
2020-12-05,1260,21866,2,0
2020-12-05,17210,2130,1,0
2020-12-05,34002,27778,2,0
2020-12-05,38517,11710,1,0
2020-12-05,36364,5349,2,3
2020-12-05,7850,8281,1,0
2020-12-05,27093,21827,1,0
2020-12-05,5285,541,4,2
2020-12-05,19157,29829,1,0
2020-12-05,9203,11557,1,0
2020-12-05,34637,27350,1,0
2020-12-05,19157,14219,1,0
2020-12-05,43913,21776,1,0
2020-12-05,42922,4832,1,0
2020-12-05,30099,1021,1,0
2020-12-05,6754,31702,8,0
2020-12-05,6754,3320,4,0
2020-12-05,6754,5260,1,0
2020-12-05,11361,7612,1,0
2020-12-05,21327,882,1,0
2020-12-05,12987,29281,1,0
2020-12-05,37312,28522,1,0
2020-12-05,39391,24068,1,0
2020-12-05,17393,2761,1,0
2020-12-05,39391,18174,1,0
2020-12-05,34905,15376,1,0
2020-12-05,17210,25623,1,0
2020-12-05,979,10341,1,0
2020-12-05,38631,32169,1,0
2020-12-05,17210,20233,2,0
2020-12-05,27856,7032,1,0
2020-12-05,11131,20191,1,0
2020-12-05,21327,19353,1,0
2020-12-05,33516,4961,1,0
2020-12-05,27851,16066,1,0
2020-12-05,45775,22181,1,0
2020-12-05,33516,3180,1,0
2020-12-05,33516,28715,1,0
2020-12-05,33516,26242,1,0
2020-12-05,17210,102,3,0
2020-12-05,36820,9771,1,0
2020-12-05,9787,29657,3,0
2020-12-05,34637,3630,1,0
2020-12-05,43332,4685,1,0
2020-12-05,42650,10130,2,0
2020-12-05,11131,32720,1,0
2020-12-05,27851,16169,1,0
2020-12-05,11131,27550,1,0
2020-12-05,9787,9593,2,0
2020-12-05,43342,19895,1,0
2020-12-05,33516,16319,1,0
2020-12-05,17079,20515,1,0
2020-12-05,27851,27695,1,0
2020-12-05,22808,489,1,0
2020-12-05,14074,6544,6,0
2020-12-05,22808,4409,1,0
2020-12-05,33516,14307,1,0
2020-12-05,33516,13802,1,0
2020-12-05,14074,24004,6,0
2020-12-05,21327,16059,2,0
2020-12-05,14074,23996,5,0
2020-12-05,37752,9749,1,0
2020-12-05,43913,10961,3,0
2020-12-05,13868,19833,1,0
2020-12-05,16520,11517,1,0
2020-12-05,7733,23914,1,0
2020-12-05,18413,10052,1,0
2020-12-05,18413,10508,1,0
2020-12-05,18413,25687,1,0
2020-12-05,28773,5397,2,0
2020-12-05,40051,15798,1,0
2020-12-05,14425,15300,2,4
2020-12-05,40051,10921,1,0
2020-12-05,42364,3541,1,0
2020-12-05,12787,2787,1,0
2020-12-05,12109,29657,2,0
2020-12-05,20321,25895,1,0
2020-12-05,6634,18799,2,0
2020-12-05,19194,18799,2,0
2020-12-05,40051,17007,1,0
2020-12-05,40696,2438,1,0
2020-12-05,19194,6635,1,0
2020-12-05,41068,12056,1,0
2020-12-05,29156,16851,1,0
2020-12-05,4068,11383,1,0
2020-12-05,28773,28247,1,0
2020-12-05,28289,28531,2,0
2020-12-05,2479,19382,1,0
2020-12-05,28289,26459,11,0
2020-12-05,11160,27814,1,0
2020-12-05,41068,22417,1,0
2020-12-05,14168,28900,1,0
2020-12-05,10075,9575,1,0
2020-12-05,1454,9523,2,0
2020-12-05,5961,18154,1,0
2020-12-05,44789,12915,1,0
2020-12-05,40051,21229,1,0
2020-12-05,27177,30804,4,0
2020-12-05,43884,18630,1,0
2020-12-05,26467,18492,1,0
2020-12-05,43884,8505,1,0
2020-12-05,44789,7993,1,0
2020-12-05,31031,28158,1,0
2020-12-05,32187,12532,1,0
2020-12-05,6637,18630,1,0
2020-12-05,2479,27889,1,0
2020-12-05,6637,11434,1,0
2020-12-05,20323,15696,1,0
2020-12-05,44789,30880,1,0
2020-12-05,44789,29161,1,0
2020-12-05,32187,637,3,0
2020-12-05,44797,32481,1,0
2020-12-05,1259,8523,1,0
2020-12-05,4068,2500,6,0
2020-12-05,14168,20632,1,0
2020-12-05,29537,26332,1,0
2020-12-05,44789,21492,1,0
2020-12-05,18516,24763,3,0
2020-12-05,14425,20769,2,0
2020-12-05,44797,412,1,0
2020-12-05,2479,23361,3,0
2020-12-05,12109,20562,1,0
2020-12-05,4563,28904,1,0
2020-12-05,40051,25979,1,0
2020-12-05,37417,21223,1,0
2020-12-05,40051,25363,1,0
2020-12-05,2479,23050,1,0
2020-12-05,28773,28140,2,0
2020-12-05,18709,12998,1,0
2020-12-05,39423,10714,1,0
2020-12-05,18709,16059,1,0
2020-12-05,34977,23020,2,0
2020-12-05,18709,30060,1,0
2020-12-05,22899,31323,1,0
2020-12-05,18709,32752,1,0
2020-12-05,12787,8099,1,0
2020-12-05,29156,11383,1,0
2020-12-05,6628,8609,1,0
2020-12-05,6628,6883,1,0
2020-12-05,20191,26660,1,0
2020-12-05,29546,10042,1,0
2020-12-05,18516,28846,1,0
2020-12-05,4563,15868,1,0
2020-12-05,1040,14005,2,2
2020-12-05,42368,11048,1,0
2020-12-05,14350,18574,5,0
2020-12-05,20191,28846,1,0
2020-12-05,36645,10961,1,0
2020-12-05,41055,6738,2,0
2020-12-05,18171,16161,1,0
2020-12-05,29546,11986,1,0
2020-12-05,17393,15230,1,0
2020-12-05,44781,7976,2,0
2020-12-05,13096,12872,1,0
2020-12-05,41055,20611,4,0
2020-12-05,19199,12904,1,0
2020-12-05,41055,1435,1,0
2020-12-05,35988,10058,2,0
2020-12-05,13096,1732,1,0
2020-12-05,32914,10452,1,0
2020-12-05,41068,9150,1,0
2020-12-05,43884,15955,1,0
2020-12-05,22899,23476,1,0
2020-12-05,45915,3196,2,0
2020-12-05,12026,21448,1,0
2020-12-05,39423,24716,2,0
2020-12-05,39423,31812,4,0
2020-12-05,39423,466,4,0
2020-12-05,41068,25479,1,0
2020-12-05,28773,20173,1,0
2020-12-05,39423,882,2,0
2020-12-05,17393,12192,1,2
2020-12-05,21730,15971,1,0
2020-12-05,3549,29682,1,0
2020-12-05,21730,15971,1,0
2020-12-05,37417,31683,1,0
2020-12-05,21730,21690,1,0
2020-12-05,11160,6739,1,0
2020-12-05,14425,10849,2,0
2020-12-05,2479,11958,1,0
2020-12-05,21730,25754,1,0
2020-12-05,21730,27090,2,0
2020-12-05,37748,28140,1,0
2020-12-05,21730,31489,1,0
2020-12-05,21730,32296,1,0
2020-12-05,14168,31683,1,0
2020-12-05,21730,6241,1,0
2020-12-05,31031,21145,1,0
2020-12-05,41068,3612,1,0
2020-12-05,12725,17986,1,0
2020-12-05,22899,161,1,0
2020-12-05,22899,21368,1,0
2020-12-05,37748,28347,1,0
2020-12-05,5152,31262,1,0
2020-12-05,41055,13902,4,0
2020-12-05,43884,11294,1,0
2020-12-05,44797,28854,1,0
2020-12-05,6648,15092,1,0
2020-12-05,9224,11899,1,0
2020-12-05,19180,31556,1,0
2020-12-05,12598,16362,1,0
2020-12-05,34023,20317,1,0
2020-12-05,45439,22606,1,0
2020-12-05,34023,15389,1,0
2020-12-05,12598,11051,1,0
2020-12-05,9224,1118,1,0
2020-12-05,34023,14142,1,0
2020-12-05,45439,21772,1,0
2020-12-05,45527,17429,1,0
2020-12-05,29539,29534,1,0
2020-12-05,30449,30438,1,0
2020-12-05,27176,11251,1,0
2020-12-05,18411,12528,1,0
2020-12-05,29539,6760,1,0
2020-12-05,19180,14978,1,0
2020-12-05,18411,29657,1,0
2020-12-05,14,23812,1,0
2020-12-05,36181,2787,2,0
2020-12-05,14094,27612,1,0
2020-12-05,45439,3535,1,1
2020-12-05,19180,10650,1,0
2020-12-05,44321,32148,1,4
2020-12-05,42905,31388,1,0
2020-12-05,1714,16882,1,0
2020-12-05,18707,28502,1,0
2020-12-05,11156,11062,5,0
2020-12-05,20882,25907,2,0
2020-12-05,35049,14167,1,0
2020-12-05,12787,15998,1,0
2020-12-05,18513,7781,2,0
2020-12-05,30449,32084,1,0
2020-12-05,45439,26136,1,0
2020-12-05,37417,10849,6,0
2020-12-05,44321,13400,1,0
2020-12-05,44321,14424,1,0
2020-12-05,18411,102,1,0
2020-12-05,18513,8445,1,0
2020-12-05,20882,15173,2,4
2020-12-05,42905,8986,1,0
2020-12-05,34023,7048,1,0
2020-12-05,7782,23476,1,0
2020-12-05,34401,18870,1,0
2020-12-05,7782,29342,1,0
2020-12-05,29539,22284,1,0
2020-12-05,44321,1576,1,0
2020-12-05,12027,15507,3,0
2020-12-05,34023,29928,1,0
2020-12-05,19181,31494,1,0
2020-12-05,20882,23148,1,0
2020-12-05,9224,7460,1,0
2020-12-05,425,16846,1,0
2020-12-05,19181,17956,1,0
2020-12-05,20882,2417,4,0
2020-12-05,36181,13556,1,0
2020-12-05,45439,3099,1,0
2020-12-05,19180,6804,1,0
2020-12-05,19180,5906,1,0
2020-12-05,6648,27608,4,0
2020-12-05,43879,2321,1,0
2020-12-05,42905,31366,2,0
2020-12-05,5945,3804,1,0
2020-12-05,21713,29660,8,0
2020-12-05,45439,12642,1,0
2020-12-05,18411,6890,1,0
2020-12-05,20191,11728,1,0
2020-12-05,44797,26706,1,0
2020-12-05,7765,25003,1,0
2020-12-05,17815,18574,1,0
2020-12-05,28301,12192,1,0
2020-12-05,27176,31807,1,0
2020-12-05,28289,739,1,0
2020-12-05,42364,17755,1,0
2020-12-05,28301,16103,1,0
2020-12-05,29156,2809,1,0
2020-12-05,7765,1128,1,0
2020-12-05,42908,21146,1,0
2020-12-05,28301,8456,1,0
2020-12-05,44315,8693,1,0
2020-12-05,14094,30188,1,3
2020-12-05,37748,16260,1,0
2020-12-05,44315,7979,1,0
2020-12-05,6637,7997,1,0
2020-12-05,44315,7032,1,0
2020-12-05,20321,4280,2,0
2020-12-05,31285,10703,1,0
2020-12-05,6637,4173,1,0
2020-12-05,12787,27866,5,0
2020-12-05,37748,16483,1,0
2020-12-05,43884,11251,1,0
2020-12-05,14094,30712,1,0
2020-12-05,29537,3594,2,0
2020-12-05,14168,19476,1,0
2020-12-05,42364,24858,2,0
2020-12-05,26467,11155,1,0
2020-12-05,1714,19932,1,0
2020-12-05,21713,4388,1,0
2020-12-05,18707,30776,1,0
2020-12-05,5945,25901,1,0
2020-12-05,22890,17475,1,0
2020-12-05,34890,1294,1,0
2020-12-05,18707,4629,1,0
2020-12-05,43158,21249,1,0
2020-12-05,34401,1781,1,0
2020-12-05,43158,14786,2,0
2020-12-05,43158,11015,1,0
2020-12-05,24127,32204,1,0
2020-12-05,24127,32010,1,0
2020-12-05,27176,13253,1,0
2020-12-05,24127,30183,3,0
2020-12-05,21716,11888,1,0
2020-12-05,45439,4579,1,0
2020-12-05,18410,30493,3,0
2020-12-05,22890,25332,2,0
2020-12-05,22890,3942,2,0
2020-12-05,9221,26190,2,0
2020-12-05,5945,21217,1,0
2020-12-05,21716,20902,2,0
2020-12-05,5945,12528,1,0
2020-12-05,4068,637,2,0
2020-12-05,7765,7199,1,4
2020-12-05,18513,11841,1,0
2020-12-05,35130,20150,4,0
2020-12-05,7765,31079,1,0
2020-12-05,18411,376,1,0
2020-12-05,1714,16878,2,0
2020-12-05,31383,29736,1,0
2020-12-05,6628,26468,1,0
2020-12-05,1040,20594,1,0
2020-12-05,2409,27263,1,0
2020-12-05,18715,18021,3,0
2020-12-05,35130,23345,2,0
2020-12-05,21751,6423,1,0
2020-12-05,18715,29151,1,0
2020-12-05,37828,26545,1,0
2020-12-05,2409,19573,1,0
2020-12-05,37440,7190,1,0
2020-12-05,41622,12878,1,0
2020-12-05,18715,3168,1,0
2020-12-05,27541,6509,1,0
2020-12-05,27541,28140,1,0
2020-12-05,2409,15423,1,0
2020-12-05,21751,31330,2,0
2020-12-05,16520,8531,1,0
2020-12-05,43436,6764,3,0
2020-12-05,18715,6909,1,0
2020-12-05,36189,9783,1,0
2020-12-05,37828,32124,1,0
2020-12-05,33585,10440,2,0
2020-12-05,4373,5221,1,0
2020-12-05,22918,22387,1,0
2020-12-05,20320,15626,1,0
2020-12-05,12725,21690,1,0
2020-12-05,30242,21402,1,0
2020-12-05,14169,19768,5,0
2020-12-05,11648,11009,1,0
2020-12-05,15755,15036,1,0
2020-12-05,16520,7190,1,0
2020-12-05,21751,29048,1,0
2020-12-05,27541,8536,1,0
2020-12-05,37828,24755,1,0
2020-12-05,15878,18569,2,0
2020-12-05,2005,28260,1,0
2020-12-05,30242,26072,1,0
2020-12-05,43511,31323,1,0
2020-12-05,38978,26381,1,0
2020-12-05,12027,27181,1,0
2020-12-05,20873,21240,1,0
2020-12-05,26454,21195,1,0
2020-12-05,6703,17805,4,0
2020-12-05,38978,23053,1,0
2020-12-05,6703,28347,1,0
2020-12-05,6703,30449,1,0
2020-12-05,18929,29345,1,0
2020-12-05,6703,4266,1,0
2020-12-05,45915,12872,1,0
2020-12-05,43436,23453,1,4
2020-12-05,17079,24167,1,0
2020-12-05,21751,13526,1,0
2020-12-05,38978,18584,1,0
2020-12-05,6703,9541,1,0
2020-12-05,42915,4935,3,0
2020-12-05,20873,17881,3,0
2020-12-05,21751,14441,1,0
2020-12-05,20185,5484,1,0
2020-12-05,35130,20830,2,0
2020-12-05,14461,5798,1,0
2020-12-05,21751,16163,1,0
2020-12-05,20320,25045,1,0
2020-12-05,21751,19152,1,0
2020-12-05,30242,2069,1,0
2020-12-05,1714,10282,1,0
2020-12-05,22918,7660,1,0
2020-12-05,15755,26170,1,0
2020-12-05,11138,5788,1,0
2020-12-05,32922,28096,1,0
2020-12-05,425,10328,1,0
2020-12-05,33585,8337,1,0
2020-12-05,20185,27300,1,0
2020-12-05,33585,9541,1,0
2020-12-05,2176,31388,1,0
2020-12-05,20185,2509,1,0
2020-12-05,13868,31515,1,0
2020-12-05,4373,18625,1,0
2020-12-05,38244,11928,1,4
2020-12-05,15755,9798,1,0
2020-12-05,11138,32242,1,0
2020-12-05,13868,26481,2,0
2020-12-05,25722,16673,1,0
2020-12-05,37752,10970,1,0
2020-12-05,27841,10299,3,0
2020-12-05,43438,30676,1,0
2020-12-05,43510,8274,1,0
2020-12-05,10075,13226,1,0
2020-12-05,27841,30712,1,0
2020-12-05,25699,27707,1,0
2020-12-05,13868,23475,2,0
2020-12-05,4373,12239,1,0
2020-12-05,43510,7042,1,0
2020-12-05,13868,22757,1,0
2020-12-05,13505,31593,1,0
2020-12-05,13263,20374,1,0
2020-12-05,5918,29117,2,0
2020-12-05,32922,16571,1,0
2020-12-05,34890,21440,2,0
2020-12-05,2176,22793,1,0
2020-12-05,42161,31696,1,0
2020-12-05,15755,27834,1,0
2020-12-05,33585,13029,1,0
2020-12-05,33585,15173,1,0
2020-12-05,30242,19574,2,0
2020-12-05,24830,22206,1,0
2020-12-05,33585,16266,1,0
2020-12-05,35739,21604,1,0
2020-12-05,24830,2609,2,0
2020-12-05,30242,13825,1,0
2020-12-05,9771,23112,1,0
2020-12-05,41046,10392,2,0
2020-12-05,14328,13053,1,1
2020-12-05,2283,19429,1,0
2020-12-05,15654,4424,3,0
2020-12-05,33585,16327,2,0
2020-12-05,17079,21068,1,0
2020-12-05,35739,25129,1,0
2020-12-05,13161,10476,2,0
2020-12-05,35739,27995,1,0
2020-12-05,34008,31774,1,0
2020-12-05,34008,28161,1,0
2020-12-05,35739,31035,1,0
2020-12-05,33585,26749,1,0
2020-12-05,35739,31650,1,0
2020-12-05,43438,23112,2,0
2020-12-05,21761,23050,3,2
2020-12-05,42510,6233,3,0
2020-12-05,21761,24890,1,0
2020-12-05,38173,743,2,0
2020-12-05,4735,21145,1,0
2020-12-05,1040,20266,1,0
2020-12-05,7816,6893,1,0
2020-12-05,135,10703,1,0
2020-12-05,11142,24051,1,0
2020-12-05,9771,8935,1,0
2020-12-05,11,16303,1,0
2020-12-05,4373,23148,1,0
2020-12-05,31403,13995,1,0
2020-12-05,9771,7997,1,0
2020-12-05,31031,13909,1,0
2020-12-05,15185,26612,1,0
2020-12-05,15185,26959,1,0
2020-12-05,37539,29379,2,0
2020-12-05,31403,17524,1,0
2020-12-05,4325,21154,1,0
2020-12-05,8862,16059,1,0
2020-12-05,1158,1970,1,0
2020-12-05,8862,17268,1,0
2020-12-05,35988,5464,2,0
2020-12-05,10075,3355,1,0
2020-12-05,20192,13482,1,0
2020-12-05,16528,30712,1,0
2020-12-05,32914,21704,1,0
2020-12-05,31403,20764,1,0
2020-12-05,32914,26381,2,0
2020-12-05,27556,4621,1,0
2020-12-05,42915,13944,2,0
2020-12-05,44329,19633,4,0
2020-12-05,16528,16442,1,0
2020-12-05,39434,13229,2,0
